participants,pitch,condition,instrument,response
6,587.329535834816,congr.,tuba,NaN
6,739.98884542327,LRSE,tuba,4.33333333333333
6,739.98884542327,MRSE,tuba,4.33333333333333
6,739.98884542327,HRSE,tuba,4.33333333333333
6,739.98884542327,congr.,tuba,NaN
6,932.327523036181,LRSE,tuba,4.33333333333333
6,932.327523036181,MRSE,tuba,6
6,932.327523036181,HRSE,tuba,4.33333333333333
6,932.327523036181,congr.,tuba,NaN
6,1174.65907166963,LRSE,tuba,2.66666666666667
6,1174.65907166963,MRSE,tuba,4.33333333333333
6,1174.65907166963,HRSE,tuba,2.66666666666667
6,1174.65907166963,congr.,tuba,NaN
6,1479.97769084654,LRSE,tuba,2.66666666666667
6,1479.97769084654,MRSE,tuba,2.66666666666667
6,1479.97769084654,HRSE,tuba,2.66666666666667
6,1479.97769084654,congr.,tuba,NaN
6,1864.65504607236,LRSE,tuba,2.66666666666667
6,1864.65504607236,MRSE,tuba,2.66666666666667
6,1864.65504607236,HRSE,tuba,2.66666666666667
6,1864.65504607236,congr.,tuba,NaN
6,2349.31814333926,LRSE,tuba,2.66666666666667
6,2349.31814333926,MRSE,tuba,2.66666666666667
6,2349.31814333926,HRSE,tuba,4.33333333333333
6,2349.31814333926,congr.,tuba,NaN
6,2959.95538169308,LRSE,tuba,1
6,2959.95538169308,MRSE,tuba,1
6,2959.95538169308,HRSE,tuba,2.66666666666667
6,2959.95538169308,congr.,tuba,NaN
7,46.2493028389544,LRSE,tuba,1
7,46.2493028389544,MRSE,tuba,1
7,46.2493028389544,HRSE,tuba,1
7,46.2493028389544,congr.,tuba,1
7,58.2704701897613,LRSE,tuba,1
7,58.2704701897613,MRSE,tuba,1
7,58.2704701897613,HRSE,tuba,1
7,58.2704701897613,congr.,tuba,1
7,73.416191979352,LRSE,tuba,1
7,73.416191979352,MRSE,tuba,1
7,73.416191979352,HRSE,tuba,1
7,73.416191979352,congr.,tuba,1
7,92.4986056779087,LRSE,tuba,1
7,92.4986056779087,MRSE,tuba,2
7,92.4986056779087,HRSE,tuba,1
7,92.4986056779087,congr.,tuba,1
7,116.540940379523,LRSE,tuba,3
7,116.540940379523,MRSE,tuba,3
7,116.540940379523,HRSE,tuba,2
7,116.540940379523,congr.,tuba,1
7,146.832383958704,LRSE,tuba,3
7,146.832383958704,MRSE,tuba,2
7,146.832383958704,HRSE,tuba,3
7,146.832383958704,congr.,tuba,2
7,184.997211355817,LRSE,tuba,3
7,184.997211355817,MRSE,tuba,3
7,184.997211355817,HRSE,tuba,3
7,184.997211355817,congr.,tuba,3
7,233.081880759045,LRSE,tuba,3
7,233.081880759045,MRSE,tuba,3
7,233.081880759045,HRSE,tuba,3
7,233.081880759045,congr.,tuba,4
7,293.664767917408,LRSE,tuba,4
7,293.664767917408,MRSE,tuba,4
7,293.664767917408,HRSE,tuba,3
7,293.664767917408,congr.,tuba,5
7,369.994422711635,LRSE,tuba,2
7,369.994422711635,MRSE,tuba,2
7,369.994422711635,HRSE,tuba,6
7,369.994422711635,congr.,tuba,2
7,466.163761518091,LRSE,tuba,5
7,466.163761518091,MRSE,tuba,5
7,466.163761518091,HRSE,tuba,4
7,466.163761518091,congr.,tuba,NaN
7,587.329535834816,LRSE,tuba,4
7,587.329535834816,MRSE,tuba,4
7,587.329535834816,HRSE,tuba,4
7,587.329535834816,congr.,tuba,NaN
7,739.98884542327,LRSE,tuba,4
7,739.98884542327,MRSE,tuba,4
7,739.98884542327,HRSE,tuba,4
7,739.98884542327,congr.,tuba,NaN
7,932.327523036181,LRSE,tuba,4
7,932.327523036181,MRSE,tuba,2
7,932.327523036181,HRSE,tuba,4
7,932.327523036181,congr.,tuba,NaN
7,1174.65907166963,LRSE,tuba,2
7,1174.65907166963,MRSE,tuba,1
7,1174.65907166963,HRSE,tuba,1
7,1174.65907166963,congr.,tuba,NaN
7,1479.97769084654,LRSE,tuba,1
7,1479.97769084654,MRSE,tuba,2
7,1479.97769084654,HRSE,tuba,1
7,1479.97769084654,congr.,tuba,NaN
7,1864.65504607236,LRSE,tuba,1
7,1864.65504607236,MRSE,tuba,1
7,1864.65504607236,HRSE,tuba,1
7,1864.65504607236,congr.,tuba,NaN
7,2349.31814333926,LRSE,tuba,1
7,2349.31814333926,MRSE,tuba,1
7,2349.31814333926,HRSE,tuba,1
7,2349.31814333926,congr.,tuba,NaN
7,2959.95538169308,LRSE,tuba,1
7,2959.95538169308,MRSE,tuba,1
7,2959.95538169308,HRSE,tuba,1
7,2959.95538169308,congr.,tuba,NaN
8,46.2493028389544,LRSE,tuba,3
8,46.2493028389544,MRSE,tuba,4
8,46.2493028389544,HRSE,tuba,2
8,46.2493028389544,congr.,tuba,3
8,58.2704701897613,LRSE,tuba,3
8,58.2704701897613,MRSE,tuba,3
8,58.2704701897613,HRSE,tuba,3
8,58.2704701897613,congr.,tuba,4
8,73.416191979352,LRSE,tuba,4
8,73.416191979352,MRSE,tuba,3
8,73.416191979352,HRSE,tuba,3
8,73.416191979352,congr.,tuba,3
8,92.4986056779087,LRSE,tuba,4
8,92.4986056779087,MRSE,tuba,4
8,92.4986056779087,HRSE,tuba,5
8,92.4986056779087,congr.,tuba,4
8,116.540940379523,LRSE,tuba,4
8,116.540940379523,MRSE,tuba,4
8,116.540940379523,HRSE,tuba,5
8,116.540940379523,congr.,tuba,4
8,146.832383958704,LRSE,tuba,6
8,146.832383958704,MRSE,tuba,5
8,146.832383958704,HRSE,tuba,4
8,146.832383958704,congr.,tuba,5
8,184.997211355817,LRSE,tuba,5
8,184.997211355817,MRSE,tuba,4
8,184.997211355817,HRSE,tuba,6
8,184.997211355817,congr.,tuba,5
8,233.081880759045,LRSE,tuba,6
8,233.081880759045,MRSE,tuba,6
8,233.081880759045,HRSE,tuba,6
8,233.081880759045,congr.,tuba,5
8,293.664767917408,LRSE,tuba,5
8,293.664767917408,MRSE,tuba,6
8,293.664767917408,HRSE,tuba,5
8,293.664767917408,congr.,tuba,5
8,369.994422711635,LRSE,tuba,5
8,369.994422711635,MRSE,tuba,5
8,369.994422711635,HRSE,tuba,5
8,369.994422711635,congr.,tuba,5
8,466.163761518091,LRSE,tuba,5
8,466.163761518091,MRSE,tuba,5
8,466.163761518091,HRSE,tuba,5
8,466.163761518091,congr.,tuba,NaN
8,587.329535834816,LRSE,tuba,6
8,587.329535834816,MRSE,tuba,5
8,587.329535834816,HRSE,tuba,5
8,587.329535834816,congr.,tuba,NaN
8,739.98884542327,LRSE,tuba,5
8,739.98884542327,MRSE,tuba,5
8,739.98884542327,HRSE,tuba,4
8,739.98884542327,congr.,tuba,NaN
8,932.327523036181,LRSE,tuba,4
8,932.327523036181,MRSE,tuba,4
8,932.327523036181,HRSE,tuba,4
8,932.327523036181,congr.,tuba,NaN
8,1174.65907166963,LRSE,tuba,3
8,1174.65907166963,MRSE,tuba,3
8,1174.65907166963,HRSE,tuba,3
8,1174.65907166963,congr.,tuba,NaN
8,1479.97769084654,LRSE,tuba,1
8,1479.97769084654,MRSE,tuba,4
8,1479.97769084654,HRSE,tuba,3
8,1479.97769084654,congr.,tuba,NaN
8,1864.65504607236,LRSE,tuba,2
8,1864.65504607236,MRSE,tuba,2
8,1864.65504607236,HRSE,tuba,2
8,1864.65504607236,congr.,tuba,NaN
8,2349.31814333926,LRSE,tuba,2
8,2349.31814333926,MRSE,tuba,1
8,2349.31814333926,HRSE,tuba,2
8,2349.31814333926,congr.,tuba,NaN
8,2959.95538169308,LRSE,tuba,1
8,2959.95538169308,MRSE,tuba,1
8,2959.95538169308,HRSE,tuba,1
8,2959.95538169308,congr.,tuba,NaN
9,46.2493028389544,LRSE,tuba,2.25
9,46.2493028389544,MRSE,tuba,1
9,46.2493028389544,HRSE,tuba,1
9,46.2493028389544,congr.,tuba,3.5
9,58.2704701897613,LRSE,tuba,2.25
9,58.2704701897613,MRSE,tuba,2.25
9,58.2704701897613,HRSE,tuba,2.25
9,58.2704701897613,congr.,tuba,1
9,73.416191979352,LRSE,tuba,3.5
9,73.416191979352,MRSE,tuba,2.25
9,73.416191979352,HRSE,tuba,4.75
9,73.416191979352,congr.,tuba,2.25
9,92.4986056779087,LRSE,tuba,3.5
9,92.4986056779087,MRSE,tuba,3.5
9,92.4986056779087,HRSE,tuba,3.5
9,92.4986056779087,congr.,tuba,3.5
9,116.540940379523,LRSE,tuba,4.75
9,116.540940379523,MRSE,tuba,4.75
9,116.540940379523,HRSE,tuba,4.75
9,116.540940379523,congr.,tuba,4.75
9,146.832383958704,LRSE,tuba,3.5
9,146.832383958704,MRSE,tuba,4.75
9,146.832383958704,HRSE,tuba,4.75
9,146.832383958704,congr.,tuba,4.75
9,184.997211355817,LRSE,tuba,4.75
9,184.997211355817,MRSE,tuba,4.75
9,184.997211355817,HRSE,tuba,4.75
9,184.997211355817,congr.,tuba,4.75
9,233.081880759045,LRSE,tuba,4.75
9,233.081880759045,MRSE,tuba,4.75
9,233.081880759045,HRSE,tuba,6
9,233.081880759045,congr.,tuba,4.75
9,293.664767917408,LRSE,tuba,4.75
9,293.664767917408,MRSE,tuba,4.75
9,293.664767917408,HRSE,tuba,4.75
9,293.664767917408,congr.,tuba,4.75
9,369.994422711635,LRSE,tuba,4.75
9,369.994422711635,MRSE,tuba,4.75
9,369.994422711635,HRSE,tuba,4.75
9,369.994422711635,congr.,tuba,3.5
9,466.163761518091,LRSE,tuba,6
9,466.163761518091,MRSE,tuba,4.75
9,466.163761518091,HRSE,tuba,4.75
9,466.163761518091,congr.,tuba,NaN
9,587.329535834816,LRSE,tuba,3.5
9,587.329535834816,MRSE,tuba,3.5
9,587.329535834816,HRSE,tuba,3.5
9,587.329535834816,congr.,tuba,NaN
9,739.98884542327,LRSE,tuba,4.75
9,739.98884542327,MRSE,tuba,3.5
9,739.98884542327,HRSE,tuba,3.5
9,739.98884542327,congr.,tuba,NaN
9,932.327523036181,LRSE,tuba,3.5
9,932.327523036181,MRSE,tuba,3.5
9,932.327523036181,HRSE,tuba,6
9,932.327523036181,congr.,tuba,NaN
9,1174.65907166963,LRSE,tuba,3.5
9,1174.65907166963,MRSE,tuba,3.5
9,1174.65907166963,HRSE,tuba,3.5
9,1174.65907166963,congr.,tuba,NaN
9,1479.97769084654,LRSE,tuba,2.25
9,1479.97769084654,MRSE,tuba,4.75
9,1479.97769084654,HRSE,tuba,3.5
9,1479.97769084654,congr.,tuba,NaN
9,1864.65504607236,LRSE,tuba,2.25
9,1864.65504607236,MRSE,tuba,2.25
9,1864.65504607236,HRSE,tuba,3.5
9,1864.65504607236,congr.,tuba,NaN
9,2349.31814333926,LRSE,tuba,1
9,2349.31814333926,MRSE,tuba,2.25
9,2349.31814333926,HRSE,tuba,2.25
9,2349.31814333926,congr.,tuba,NaN
9,2959.95538169308,LRSE,tuba,1
9,2959.95538169308,MRSE,tuba,2.25
9,2959.95538169308,HRSE,tuba,2.25
9,2959.95538169308,congr.,tuba,NaN
10,46.2493028389544,LRSE,tuba,4.75
10,46.2493028389544,MRSE,tuba,4.75
10,46.2493028389544,HRSE,tuba,6
10,46.2493028389544,congr.,tuba,6
10,58.2704701897613,LRSE,tuba,4.75
10,58.2704701897613,MRSE,tuba,6
10,58.2704701897613,HRSE,tuba,4.75
10,58.2704701897613,congr.,tuba,6
10,73.416191979352,LRSE,tuba,6
10,73.416191979352,MRSE,tuba,6
10,73.416191979352,HRSE,tuba,4.75
10,73.416191979352,congr.,tuba,6
10,92.4986056779087,LRSE,tuba,6
10,92.4986056779087,MRSE,tuba,4.75
10,92.4986056779087,HRSE,tuba,6
10,92.4986056779087,congr.,tuba,4.75
10,116.540940379523,LRSE,tuba,4.75
10,116.540940379523,MRSE,tuba,6
10,116.540940379523,HRSE,tuba,6
10,116.540940379523,congr.,tuba,6
10,146.832383958704,LRSE,tuba,6
10,146.832383958704,MRSE,tuba,4.75
10,146.832383958704,HRSE,tuba,4.75
10,146.832383958704,congr.,tuba,4.75
10,184.997211355817,LRSE,tuba,4.75
10,184.997211355817,MRSE,tuba,3.5
10,184.997211355817,HRSE,tuba,6
10,184.997211355817,congr.,tuba,4.75
10,233.081880759045,LRSE,tuba,4.75
10,233.081880759045,MRSE,tuba,4.75
10,233.081880759045,HRSE,tuba,4.75
10,233.081880759045,congr.,tuba,4.75
10,293.664767917408,LRSE,tuba,6
10,293.664767917408,MRSE,tuba,3.5
10,293.664767917408,HRSE,tuba,4.75
10,293.664767917408,congr.,tuba,4.75
10,369.994422711635,LRSE,tuba,4.75
10,369.994422711635,MRSE,tuba,4.75
10,369.994422711635,HRSE,tuba,3.5
10,369.994422711635,congr.,tuba,4.75
10,466.163761518091,LRSE,tuba,6
10,466.163761518091,MRSE,tuba,4.75
10,466.163761518091,HRSE,tuba,4.75
10,466.163761518091,congr.,tuba,NaN
10,587.329535834816,LRSE,tuba,3.5
10,587.329535834816,MRSE,tuba,4.75
10,587.329535834816,HRSE,tuba,4.75
10,587.329535834816,congr.,tuba,NaN
10,739.98884542327,LRSE,tuba,4.75
10,739.98884542327,MRSE,tuba,3.5
10,739.98884542327,HRSE,tuba,4.75
10,739.98884542327,congr.,tuba,NaN
10,932.327523036181,LRSE,tuba,3.5
10,932.327523036181,MRSE,tuba,4.75
10,932.327523036181,HRSE,tuba,6
10,932.327523036181,congr.,tuba,NaN
10,1174.65907166963,LRSE,tuba,4.75
10,1174.65907166963,MRSE,tuba,4.75
10,1174.65907166963,HRSE,tuba,4.75
10,1174.65907166963,congr.,tuba,NaN
10,1479.97769084654,LRSE,tuba,3.5
10,1479.97769084654,MRSE,tuba,4.75
10,1479.97769084654,HRSE,tuba,1
10,1479.97769084654,congr.,tuba,NaN
10,1864.65504607236,LRSE,tuba,3.5
10,1864.65504607236,MRSE,tuba,3.5
10,1864.65504607236,HRSE,tuba,3.5
10,1864.65504607236,congr.,tuba,NaN
10,2349.31814333926,LRSE,tuba,3.5
10,2349.31814333926,MRSE,tuba,3.5
10,2349.31814333926,HRSE,tuba,3.5
10,2349.31814333926,congr.,tuba,NaN
10,2959.95538169308,LRSE,tuba,3.5
10,2959.95538169308,MRSE,tuba,2.25
10,2959.95538169308,HRSE,tuba,3.5
10,2959.95538169308,congr.,tuba,NaN
11,46.2493028389544,LRSE,tuba,6
11,46.2493028389544,MRSE,tuba,6
11,46.2493028389544,HRSE,tuba,1
11,46.2493028389544,congr.,tuba,1
11,58.2704701897613,LRSE,tuba,6
11,58.2704701897613,MRSE,tuba,6
11,58.2704701897613,HRSE,tuba,6
11,58.2704701897613,congr.,tuba,6
11,73.416191979352,LRSE,tuba,6
11,73.416191979352,MRSE,tuba,6
11,73.416191979352,HRSE,tuba,6
11,73.416191979352,congr.,tuba,6
11,92.4986056779087,LRSE,tuba,6
11,92.4986056779087,MRSE,tuba,6
11,92.4986056779087,HRSE,tuba,1
11,92.4986056779087,congr.,tuba,6
11,116.540940379523,LRSE,tuba,6
11,116.540940379523,MRSE,tuba,6
11,116.540940379523,HRSE,tuba,6
11,116.540940379523,congr.,tuba,6
11,146.832383958704,LRSE,tuba,6
11,146.832383958704,MRSE,tuba,6
11,146.832383958704,HRSE,tuba,6
11,146.832383958704,congr.,tuba,6
11,184.997211355817,LRSE,tuba,6
11,184.997211355817,MRSE,tuba,6
11,184.997211355817,HRSE,tuba,6
11,184.997211355817,congr.,tuba,6
11,233.081880759045,LRSE,tuba,6
11,233.081880759045,MRSE,tuba,6
11,233.081880759045,HRSE,tuba,6
11,233.081880759045,congr.,tuba,6
11,293.664767917408,LRSE,tuba,6
11,293.664767917408,MRSE,tuba,6
11,293.664767917408,HRSE,tuba,6
11,293.664767917408,congr.,tuba,6
11,369.994422711635,LRSE,tuba,6
11,369.994422711635,MRSE,tuba,1
11,369.994422711635,HRSE,tuba,6
11,369.994422711635,congr.,tuba,6
11,466.163761518091,LRSE,tuba,6
11,466.163761518091,MRSE,tuba,6
11,466.163761518091,HRSE,tuba,6
11,466.163761518091,congr.,tuba,NaN
11,587.329535834816,LRSE,tuba,6
11,587.329535834816,MRSE,tuba,6
11,587.329535834816,HRSE,tuba,6
11,587.329535834816,congr.,tuba,NaN
11,739.98884542327,LRSE,tuba,6
11,739.98884542327,MRSE,tuba,6
11,739.98884542327,HRSE,tuba,6
11,739.98884542327,congr.,tuba,NaN
11,932.327523036181,LRSE,tuba,6
11,932.327523036181,MRSE,tuba,1
11,932.327523036181,HRSE,tuba,6
11,932.327523036181,congr.,tuba,NaN
11,1174.65907166963,LRSE,tuba,1
11,1174.65907166963,MRSE,tuba,1
11,1174.65907166963,HRSE,tuba,1
11,1174.65907166963,congr.,tuba,NaN
11,1479.97769084654,LRSE,tuba,1
11,1479.97769084654,MRSE,tuba,1
11,1479.97769084654,HRSE,tuba,1
11,1479.97769084654,congr.,tuba,NaN
11,1864.65504607236,LRSE,tuba,1
11,1864.65504607236,MRSE,tuba,1
11,1864.65504607236,HRSE,tuba,1
11,1864.65504607236,congr.,tuba,NaN
11,2349.31814333926,LRSE,tuba,1
11,2349.31814333926,MRSE,tuba,1
11,2349.31814333926,HRSE,tuba,1
11,2349.31814333926,congr.,tuba,NaN
11,2959.95538169308,LRSE,tuba,1
11,2959.95538169308,MRSE,tuba,1
11,2959.95538169308,HRSE,tuba,1
11,2959.95538169308,congr.,tuba,NaN
12,46.2493028389544,LRSE,tuba,1
12,46.2493028389544,MRSE,tuba,1
12,46.2493028389544,HRSE,tuba,1
12,46.2493028389544,congr.,tuba,1
12,58.2704701897613,LRSE,tuba,2
12,58.2704701897613,MRSE,tuba,1
12,58.2704701897613,HRSE,tuba,2
12,58.2704701897613,congr.,tuba,1
12,73.416191979352,LRSE,tuba,1
12,73.416191979352,MRSE,tuba,1
12,73.416191979352,HRSE,tuba,2
12,73.416191979352,congr.,tuba,2
12,92.4986056779087,LRSE,tuba,2
12,92.4986056779087,MRSE,tuba,2
12,92.4986056779087,HRSE,tuba,2
12,92.4986056779087,congr.,tuba,1
12,116.540940379523,LRSE,tuba,2
12,116.540940379523,MRSE,tuba,1
12,116.540940379523,HRSE,tuba,3
12,116.540940379523,congr.,tuba,2
12,146.832383958704,LRSE,tuba,2
12,146.832383958704,MRSE,tuba,3
12,146.832383958704,HRSE,tuba,3
12,146.832383958704,congr.,tuba,2
12,184.997211355817,LRSE,tuba,4
12,184.997211355817,MRSE,tuba,3
12,184.997211355817,HRSE,tuba,4
12,184.997211355817,congr.,tuba,4
12,233.081880759045,LRSE,tuba,4
12,233.081880759045,MRSE,tuba,3
12,233.081880759045,HRSE,tuba,4
12,233.081880759045,congr.,tuba,4
12,293.664767917408,LRSE,tuba,5
12,293.664767917408,MRSE,tuba,4
12,293.664767917408,HRSE,tuba,5
12,293.664767917408,congr.,tuba,4
12,369.994422711635,LRSE,tuba,5
12,369.994422711635,MRSE,tuba,6
12,369.994422711635,HRSE,tuba,3
12,369.994422711635,congr.,tuba,6
12,466.163761518091,LRSE,tuba,4
12,466.163761518091,MRSE,tuba,4
12,466.163761518091,HRSE,tuba,5
12,466.163761518091,congr.,tuba,NaN
12,587.329535834816,LRSE,tuba,5
12,587.329535834816,MRSE,tuba,6
12,587.329535834816,HRSE,tuba,5
12,587.329535834816,congr.,tuba,NaN
12,739.98884542327,LRSE,tuba,5
12,739.98884542327,MRSE,tuba,6
12,739.98884542327,HRSE,tuba,4
12,739.98884542327,congr.,tuba,NaN
12,932.327523036181,LRSE,tuba,5
12,932.327523036181,MRSE,tuba,5
12,932.327523036181,HRSE,tuba,5
12,932.327523036181,congr.,tuba,NaN
12,1174.65907166963,LRSE,tuba,5
12,1174.65907166963,MRSE,tuba,6
12,1174.65907166963,HRSE,tuba,5
12,1174.65907166963,congr.,tuba,NaN
12,1479.97769084654,LRSE,tuba,5
12,1479.97769084654,MRSE,tuba,5
12,1479.97769084654,HRSE,tuba,5
12,1479.97769084654,congr.,tuba,NaN
12,1864.65504607236,LRSE,tuba,4
12,1864.65504607236,MRSE,tuba,5
12,1864.65504607236,HRSE,tuba,4
12,1864.65504607236,congr.,tuba,NaN
12,2349.31814333926,LRSE,tuba,2
12,2349.31814333926,MRSE,tuba,1
12,2349.31814333926,HRSE,tuba,1
12,2349.31814333926,congr.,tuba,NaN
12,2959.95538169308,LRSE,tuba,1
12,2959.95538169308,MRSE,tuba,1
12,2959.95538169308,HRSE,tuba,1
12,2959.95538169308,congr.,tuba,NaN
13,46.2493028389544,LRSE,tuba,4.75
13,46.2493028389544,MRSE,tuba,2.25
13,46.2493028389544,HRSE,tuba,2.25
13,46.2493028389544,congr.,tuba,2.25
13,58.2704701897613,LRSE,tuba,3.5
13,58.2704701897613,MRSE,tuba,1
13,58.2704701897613,HRSE,tuba,3.5
13,58.2704701897613,congr.,tuba,2.25
13,73.416191979352,LRSE,tuba,3.5
13,73.416191979352,MRSE,tuba,3.5
13,73.416191979352,HRSE,tuba,2.25
13,73.416191979352,congr.,tuba,3.5
13,92.4986056779087,LRSE,tuba,3.5
13,92.4986056779087,MRSE,tuba,3.5
13,92.4986056779087,HRSE,tuba,4.75
13,92.4986056779087,congr.,tuba,3.5
13,116.540940379523,LRSE,tuba,3.5
13,116.540940379523,MRSE,tuba,3.5
13,116.540940379523,HRSE,tuba,3.5
13,116.540940379523,congr.,tuba,3.5
13,146.832383958704,LRSE,tuba,3.5
13,146.832383958704,MRSE,tuba,4.75
13,146.832383958704,HRSE,tuba,4.75
13,146.832383958704,congr.,tuba,4.75
13,184.997211355817,LRSE,tuba,3.5
13,184.997211355817,MRSE,tuba,4.75
13,184.997211355817,HRSE,tuba,3.5
13,184.997211355817,congr.,tuba,3.5
13,233.081880759045,LRSE,tuba,4.75
13,233.081880759045,MRSE,tuba,3.5
13,233.081880759045,HRSE,tuba,4.75
13,233.081880759045,congr.,tuba,3.5
13,293.664767917408,LRSE,tuba,3.5
13,293.664767917408,MRSE,tuba,3.5
13,293.664767917408,HRSE,tuba,1
13,293.664767917408,congr.,tuba,4.75
13,369.994422711635,LRSE,tuba,1
13,369.994422711635,MRSE,tuba,4.75
13,369.994422711635,HRSE,tuba,4.75
13,369.994422711635,congr.,tuba,2.25
13,466.163761518091,LRSE,tuba,3.5
13,466.163761518091,MRSE,tuba,4.75
13,466.163761518091,HRSE,tuba,4.75
13,466.163761518091,congr.,tuba,NaN
13,587.329535834816,LRSE,tuba,2.25
13,587.329535834816,MRSE,tuba,3.5
13,587.329535834816,HRSE,tuba,4.75
13,587.329535834816,congr.,tuba,NaN
13,739.98884542327,LRSE,tuba,3.5
13,739.98884542327,MRSE,tuba,4.75
13,739.98884542327,HRSE,tuba,3.5
13,739.98884542327,congr.,tuba,NaN
13,932.327523036181,LRSE,tuba,3.5
13,932.327523036181,MRSE,tuba,3.5
13,932.327523036181,HRSE,tuba,3.5
13,932.327523036181,congr.,tuba,NaN
13,1174.65907166963,LRSE,tuba,2.25
13,1174.65907166963,MRSE,tuba,2.25
13,1174.65907166963,HRSE,tuba,3.5
13,1174.65907166963,congr.,tuba,NaN
13,1479.97769084654,LRSE,tuba,2.25
13,1479.97769084654,MRSE,tuba,2.25
13,1479.97769084654,HRSE,tuba,2.25
13,1479.97769084654,congr.,tuba,NaN
13,1864.65504607236,LRSE,tuba,3.5
13,1864.65504607236,MRSE,tuba,1
13,1864.65504607236,HRSE,tuba,2.25
13,1864.65504607236,congr.,tuba,NaN
13,2349.31814333926,LRSE,tuba,1
13,2349.31814333926,MRSE,tuba,2.25
13,2349.31814333926,HRSE,tuba,1
13,2349.31814333926,congr.,tuba,NaN
13,2959.95538169308,LRSE,tuba,1
13,2959.95538169308,MRSE,tuba,1
13,2959.95538169308,HRSE,tuba,1
13,2959.95538169308,congr.,tuba,NaN
14,46.2493028389544,LRSE,tuba,2.25
14,46.2493028389544,MRSE,tuba,4.75
14,46.2493028389544,HRSE,tuba,3.5
14,46.2493028389544,congr.,tuba,3.5
14,58.2704701897613,LRSE,tuba,2.25
14,58.2704701897613,MRSE,tuba,3.5
14,58.2704701897613,HRSE,tuba,2.25
14,58.2704701897613,congr.,tuba,2.25
14,73.416191979352,LRSE,tuba,3.5
14,73.416191979352,MRSE,tuba,2.25
14,73.416191979352,HRSE,tuba,2.25
14,73.416191979352,congr.,tuba,3.5
14,92.4986056779087,LRSE,tuba,2.25
14,92.4986056779087,MRSE,tuba,3.5
14,92.4986056779087,HRSE,tuba,4.75
14,92.4986056779087,congr.,tuba,3.5
14,116.540940379523,LRSE,tuba,4.75
14,116.540940379523,MRSE,tuba,3.5
14,116.540940379523,HRSE,tuba,2.25
14,116.540940379523,congr.,tuba,3.5
14,146.832383958704,LRSE,tuba,2.25
14,146.832383958704,MRSE,tuba,3.5
14,146.832383958704,HRSE,tuba,4.75
14,146.832383958704,congr.,tuba,3.5
14,184.997211355817,LRSE,tuba,2.25
14,184.997211355817,MRSE,tuba,3.5
14,184.997211355817,HRSE,tuba,2.25
14,184.997211355817,congr.,tuba,2.25
14,233.081880759045,LRSE,tuba,4.75
14,233.081880759045,MRSE,tuba,2.25
14,233.081880759045,HRSE,tuba,2.25
14,233.081880759045,congr.,tuba,2.25
14,293.664767917408,LRSE,tuba,4.75
14,293.664767917408,MRSE,tuba,1
14,293.664767917408,HRSE,tuba,2.25
14,293.664767917408,congr.,tuba,1
14,369.994422711635,LRSE,tuba,4.75
14,369.994422711635,MRSE,tuba,2.25
14,369.994422711635,HRSE,tuba,4.75
14,369.994422711635,congr.,tuba,4.75
14,466.163761518091,LRSE,tuba,1
14,466.163761518091,MRSE,tuba,3.5
14,466.163761518091,HRSE,tuba,1
14,466.163761518091,congr.,tuba,NaN
14,587.329535834816,LRSE,tuba,4.75
14,587.329535834816,MRSE,tuba,2.25
14,587.329535834816,HRSE,tuba,2.25
14,587.329535834816,congr.,tuba,NaN
14,739.98884542327,LRSE,tuba,2.25
14,739.98884542327,MRSE,tuba,1
14,739.98884542327,HRSE,tuba,2.25
14,739.98884542327,congr.,tuba,NaN
14,932.327523036181,LRSE,tuba,3.5
14,932.327523036181,MRSE,tuba,2.25
14,932.327523036181,HRSE,tuba,2.25
14,932.327523036181,congr.,tuba,NaN
14,1174.65907166963,LRSE,tuba,2.25
14,1174.65907166963,MRSE,tuba,2.25
14,1174.65907166963,HRSE,tuba,2.25
14,1174.65907166963,congr.,tuba,NaN
14,1479.97769084654,LRSE,tuba,1
14,1479.97769084654,MRSE,tuba,2.25
14,1479.97769084654,HRSE,tuba,1
14,1479.97769084654,congr.,tuba,NaN
14,1864.65504607236,LRSE,tuba,1
14,1864.65504607236,MRSE,tuba,2.25
14,1864.65504607236,HRSE,tuba,1
14,1864.65504607236,congr.,tuba,NaN
14,2349.31814333926,LRSE,tuba,1
14,2349.31814333926,MRSE,tuba,1
14,2349.31814333926,HRSE,tuba,1
14,2349.31814333926,congr.,tuba,NaN
14,2959.95538169308,LRSE,tuba,1
14,2959.95538169308,MRSE,tuba,1
14,2959.95538169308,HRSE,tuba,1
14,2959.95538169308,congr.,tuba,NaN
15,46.2493028389544,LRSE,tuba,4
15,46.2493028389544,MRSE,tuba,4
15,46.2493028389544,HRSE,tuba,3
15,46.2493028389544,congr.,tuba,4
15,58.2704701897613,LRSE,tuba,5
15,58.2704701897613,MRSE,tuba,4
15,58.2704701897613,HRSE,tuba,4
15,58.2704701897613,congr.,tuba,4
15,73.416191979352,LRSE,tuba,4
15,73.416191979352,MRSE,tuba,5
15,73.416191979352,HRSE,tuba,4
15,73.416191979352,congr.,tuba,5
15,92.4986056779087,LRSE,tuba,4
15,92.4986056779087,MRSE,tuba,4
15,92.4986056779087,HRSE,tuba,4
15,92.4986056779087,congr.,tuba,3
15,116.540940379523,LRSE,tuba,5
15,116.540940379523,MRSE,tuba,4
15,116.540940379523,HRSE,tuba,5
15,116.540940379523,congr.,tuba,4
